Ano Fase;Fase Estat;Região Inst Benef Macro;UF Instituição Benef Macro;Modalidade;Chamada Divulgação;Chamada;Grande Área;Área;Qtd Propostas;Valor Bolsa (R$);Valor OCC (R$);Total Geral (R$)
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada CNPq/SETEC-MEC Nº 41/2014 - Programa Professores para o Futuro (Finlândia) II;CHAMADA CNPQ/SETEC-MEC Nº 41/2014 - PROGRAMA PROFESSORES PARA O FUTURO (FINLÂNDIA) II;Ciências Sociais Aplicadas;Turismo;1;30.565;0;30.565
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;161.300;25.000;186.300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Bioquímica;1;166.100;30.000;196.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Ecologia;2;332.200;119.200;451.400
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Imunologia;1;166.100;30.000;196.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Microbiologia;1;151.700;7.000;158.700
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Morfologia;1;166.100;30.000;196.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Biológicas;Zoologia;1;166.100;30.000;196.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Ciência da Computação;1;112.100;20.000;132.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Geociências;1;151.700;30.000;181.700
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Ciências Exatas e da Terra;Química;1;69.700;13.333;83.033
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Engenharias;Engenharia de Energia;1;107.300;20.000;127.300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 02/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS BOLSA ATRAÇÃO DE JOVENS TALENTOS - BJT 2014;Engenharias;Engenharia Química;1;166.100;29.000;195.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Agronomia;7;1.445.599;707.639;2.153.238
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Ciência e Tecnologia de Alimentos;1;519.053;148.320;667.373
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Medicina Veterinária;2;308.541;299.470;608.011
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;417.674;302.919;720.593
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Agrárias;Zootecnia;1;240.593;67.770;308.363
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Botânica;1;262.056;161.468;423.525
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Farmacologia;1;110.000;160.500;270.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Microbiologia;1;421.871;186.000;607.871
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Biológicas;Zoologia;1;326.791;150.000;476.791
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Exatas e da Terra;Geociências;1;193.768;145.406;339.174
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Exatas e da Terra;Matemática;1;82.671;38.000;120.671
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Ciências Humanas;Psicologia;1;200.188;72.687;272.875
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia Aeroespacial;1;225.541;184.275;409.816
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia de Energia;1;327.228;146.239;473.467
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada de Projetos MEC/MCTI/CAPES/CNPq/FAPs Nº 03/2014;CHAMADA DE PROJETOS MEC/MCTI/CAPES/CNPQ/FAPS - BOLSA PESQUISADOR VISITANTE ESPECIAL - PVE 2014;Engenharias;Engenharia Química;1;298.158;90.000;388.158
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/FNDCT - Ação Transversal Nº 65/2013 - Pesquisa e Desenvolvimento em Meteorologia e Climatologia;Chamada N º 65/2013 MCTI/CNPq/FNDCT- Ação Transversal - Pesquisa e Desenvolvimento em Meteorologia e Climatologia;Ciências Exatas e da Terra;Geociências;1;285.600;969.800;1.255.400
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Exatas e da Terra;Geociências;1;0;24.500;24.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Antropologia;3;0;44.534;44.534
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Ciência Política;1;0;23.945;23.945
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Educação;3;0;55.100;55.100
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Filosofia;1;0;5.000;5.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Psicologia;3;0;52.196;52.196
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Humanas;Sociologia;3;0;34.860;34.860
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Administração;2;0;53.500;53.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Comunicação;1;0;7.000;7.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Direito;1;0;16.000;16.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Ciências Sociais Aplicadas;Economia;4;0;56.630;56.630
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/CNPq/MEC/CAPES Nº 22/2014 - Ciências Humanas, Sociais e Sociais Aplicadas;CHAMADA MCTI/CNPQ/MEC/CAPES Nº 22/2014 - CIÊNCIAS HUMANAS, SOCIAIS E SOCIAIS APLICADAS;Lingüística, Letras e Artes;Letras;1;0;16.000;16.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/Conab/CNPq Nº 18/2014 - Perdas Pós - Colheita de Grãos;CHAMADA MCTI/CONAB/CNPQ Nº 18/2014 - Trigo em grãos  a granel;Ciências Agrárias;Agronomia;1;19.200;588.368;607.568
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/ECIS/CNPq/MEC/CAPES Nº 43/2014 - Apoio às Olimpíadas Científicas;CHAMADA MCTI/ECIS/CNPQ/MEC/CAPES Nº 43/2014 - OLIMPÍADA NACIONAL;Ciências Agrárias;Agronomia;1;0;85.000;85.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MAPA/CNPq Nº 40/2014 - Sementes e Extrativismo;Chamada MCTI/MAPA/CNPq Nº 40/2014 - Linha 2: Extrativismo Sustentável;Ciências Agrárias;Agronomia;1;98.400;76.500;174.900
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MDA - Incra/CNPq Nº 19/2014 - Fortalecimento da Juventude Rural;MCTI/MDA-INCRA/CNPQ Nº 19/2014 - FORTALECIMENTO DA JUVENTUDE RURAL;Ciências Exatas e da Terra;Ciências Ambientais;1;518.880;211.373;730.253
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/MDA - Incra/CNPq Nº 19/2014 - Fortalecimento da Juventude Rural;MCTI/MDA-INCRA/CNPQ Nº 19/2014 - FORTALECIMENTO DA JUVENTUDE RURAL;Ciências Humanas;Educação;1;596.820;255.500;852.320
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SECIS/CNPq/MEC/CAPES Nº 44/2014 - Feiras de Ciências e Mostras Científicas;CHAMADA MCTI/SECIS/CNPQ/MEC/CAPES Nº 44/2014 - Estadual/interestadual;Outra;Divulgação Científica;1;16.800;93.195;109.995
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA A - Projetos Iniciais;Ciências Biológicas;Imunologia;1;150.000;0;150.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA A - Projetos Iniciais;Ciências Biológicas;Microbiologia;1;144.000;0;144.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Biológicas;Bioquímica;1;396.500;0;396.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Biológicas;Microbiologia;1;267.500;0;267.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Exatas e da Terra;Ciência da Computação;5;1.570.500;0;1.570.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Exatas e da Terra;Química;1;145.200;0;145.200
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Ciências Sociais Aplicadas;Administração;1;319.500;0;319.500
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MCTI/SETEC/CNPq Nº 54/2013 - RHAE Pesquisador na Empresa;FAIXA B - Projetos em Andamento;Engenharias;Engenharia Elétrica;2;797.300;0;797.300
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MDA/CNPq Nº 38/2014 - Sitemas Orgânicos de Produção de Base Agroecológica;CHAMADA MDA/CNPQ Nº 38/2014 - SISTEMAS ORGÂNICOS DE PRODUÇÃO DE BASE AGROECOLÓGICA;Ciências Agrárias;Agronomia;9;190.920;497.215;688.135
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada MDA/CNPq Nº 38/2014 - Sitemas Orgânicos de Produção de Base Agroecológica;CHAMADA MDA/CNPQ Nº 38/2014 - SISTEMAS ORGÂNICOS DE PRODUÇÃO DE BASE AGROECOLÓGICA;Ciências Exatas e da Terra;Ciências Ambientais;1;13.200;70.800;84.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Setec - MEC/CNPq Bolsistas para a Finlândia - 15/2014;CHAMADA SETEC-MEC/CNPQ BOLSISTAS PARA A FINLÂNDIA;Ciências Humanas;Educação;1;22.401;0;22.401
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Agronomia;33;0;866.322;866.322
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Ciência e Tecnologia de Alimentos;6;0;141.475;141.475
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Engenharia Agrícola;3;0;89.504;89.504
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Medicina Veterinária;6;0;178.888;178.888
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Recursos Florestais e Engenharia Florestal;3;0;78.115;78.115
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Recursos Pesqueiros e Engenharia de Pesca;1;0;29.862;29.862
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Agrárias;Zootecnia;4;0;102.150;102.150
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Bioquímica;1;0;28.000;28.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Desenvolvimento e Inovação Tecnológica em Biologia;12;0;357.296;357.296
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Ecologia;1;0;30.000;30.000
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Farmacologia;4;0;114.319;114.319
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Genética;6;0;163.048;163.048
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Microbiologia;3;0;82.920;82.920
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Morfologia;1;0;24.090;24.090
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Parasitologia;1;0;29.250;29.250
2014;Atendimento;Centro-Oeste;DF;Auxílio a Pesquisa;Chamada Universal - MCTI/CNPq Nº 14/2014;MCTI/CNPQ/Universal 14/2014 - Faixa A - até R$ 30.000,00;Ciências Biológicas;Zoologia;1;0;30.000;30.000
